external_id,reference,project,developer,unit_type_raw,bedrooms,bathrooms,area_sqm,price_omr,status,review_flag,source_tab,notes
E22-323,E22-323,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,72345.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,617.25) = 75,962.25 OMR total; delivery 3.5"
E26-D105,E26-D105,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,76.0,72296.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor First; view Inner Court Low; gross price + 5% (3,614.80) = 75,910.80 OMR total; delivery 3.5"
E22-122,E22-122,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,71715.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,585.75) = 75,300.75 OMR total; delivery 3.5"
E22-123,E22-123,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,71715.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,585.75) = 75,300.75 OMR total; delivery 3.5"
E22-521,E22-521,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,78.0,70875.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 4.0 sqm; view Street; position Middle; gross price + 5% (3,543.75) = 74,418.75 OMR total; delivery 3.5"
E22-321,E22-321,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,78.0,70245.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 4.0 sqm; view Street; position Middle; gross price + 5% (3,512.25) = 73,757.25 OMR total; delivery 3.5"
E27-A106,E27-A106,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,75.0,69650.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor First; view Inner Court Low; position Middle; gross price + 5% (3,482.50) = 73,132.50 OMR total; delivery 3"
E22-121,E22-121,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,78.0,69510.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 4.0 sqm; view Street; position Middle; gross price + 5% (3,475.50) = 72,985.50 OMR total; delivery 3.5"
E26-B101,E26-B101,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,85.0,69230.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor First; terrace 8.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,461.50) = 72,691.50 OMR total; delivery 3.5"
E26-A108,E26-A108,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,54950.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor First; terrace 6.0 sqm; view Inner Court High; position Middle; gross price + 5% (2,747.50) = 57,697.50 OMR total; delivery 3.5"
E26-A207,E26-A207,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,54950.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Second; terrace 3.0 sqm; view Inner Court High; position Middle; gross price + 5% (2,747.50) = 57,697.50 OMR total; delivery 3.5"
E22-511,E22-511,Wadi Zaha,Al Ahly Sabbour,Studio,0,,56.0,54915.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 6.0 sqm; view Boulevard View; position Middle; gross price + 5% (2,745.75) = 57,660.75 OMR total; delivery 3.5"
E22-111,E22-111,Wadi Zaha,Al Ahly Sabbour,Studio,0,,56.0,53865.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 6.0 sqm; view Boulevard View; position Middle; gross price + 5% (2,693.25) = 56,558.25 OMR total; delivery 3.5"
E22-524,E22-524,Wadi Zaha,Al Ahly Sabbour,Studio,0,,56.0,53865.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 6.0 sqm; view Street; position Middle; gross price + 5% (2,693.25) = 56,558.25 OMR total; delivery 3.5"
E26-A101,E26-A101,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,53585.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor First; terrace 5.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,679.25) = 56,264.25 OMR total; delivery 3.5"
E22-315,E22-315,Wadi Zaha,Al Ahly Sabbour,Studio,0,,55.0,53445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 4.0 sqm; view Central Park; position Middle; gross price + 5% (2,672.25) = 56,117.25 OMR total; delivery 3.5"
E22-324,E22-324,Wadi Zaha,Al Ahly Sabbour,Studio,0,,56.0,53340.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 6.0 sqm; view Street; position Middle; gross price + 5% (2,667.00) = 56,007.00 OMR total; delivery 3.5"
E27-D214,E27-D214,Wadi Zaha,Al Ahly Sabbour,Studio,0,,53.0,53060.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Second; terrace 7.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,653.00) = 55,713.00 OMR total; delivery 3"
E27-D215,E27-D215,Wadi Zaha,Al Ahly Sabbour,Studio,0,,53.0,53060.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Second; terrace 5.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,653.00) = 55,713.00 OMR total; delivery 3"
E22-124,E22-124,Wadi Zaha,Al Ahly Sabbour,Studio,0,,56.0,52920.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 6.0 sqm; view Street; position Middle; gross price + 5% (2,646.00) = 55,566.00 OMR total; delivery 3.5"
E26-C308,E26-C308,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,52850.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Third; gross price + 5% (2,642.50) = 55,492.50 OMR total; delivery 3.5"
E22-509,E22-509,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,52710.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 4.0 sqm; view Boulevard View; position Middle; gross price + 5% (2,635.50) = 55,345.50 OMR total; delivery 3.5"
E22-115,E22-115,Wadi Zaha,Al Ahly Sabbour,Studio,0,,55.0,52395.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 4.0 sqm; view Inner Court High; position Middle; gross price + 5% (2,619.75) = 55,014.75 OMR total; delivery 3.5"
E22-506,E22-506,Wadi Zaha,Al Ahly Sabbour,Studio,0,,55.0,52395.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 4.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,619.75) = 55,014.75 OMR total; delivery 3.5"
E22-309,E22-309,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,52290.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 4.0 sqm; view Boulevard View; position Middle; gross price + 5% (2,614.50) = 54,904.50 OMR total; delivery 3.5"
E22-306,E22-306,Wadi Zaha,Al Ahly Sabbour,Studio,0,,55.0,51975.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 4.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,598.75) = 54,573.75 OMR total; delivery 3.5"
E26-A102,E26-A102,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,51800.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor First; terrace 4.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,590.00) = 54,390.00 OMR total; delivery 3.5"
E22-109,E22-109,Wadi Zaha,Al Ahly Sabbour,Studio,0,,54.0,51765.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 4.0 sqm; view Boulevard View; position Middle; gross price + 5% (2,588.25) = 54,353.25 OMR total; delivery 3.5"
E26-D203,E26-D203,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,51695.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Second; view Inner Court Low; position Middle; gross price + 5% (2,584.75) = 54,279.75 OMR total; delivery 3.5"
E26-C208,E26-C208,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,51485.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Second; view Inner Court Low; position Middle; gross price + 5% (2,574.25) = 54,059.25 OMR total; delivery 3.5"
E26-C304,E26-C304,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,51485.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Third; view Inner Court High; position Middle; gross price + 5% (2,574.25) = 54,059.25 OMR total; delivery 3.5"
E26-D103,E26-D103,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,51485.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor First; view Inner Court Low; position Middle; gross price + 5% (2,574.25) = 54,059.25 OMR total; delivery 3.5"
E22-106,E22-106,Wadi Zaha,Al Ahly Sabbour,Studio,0,,55.0,51450.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 4.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,572.50) = 54,022.50 OMR total; delivery 3.5"
E26-D215,E26-D215,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,50699.6,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Second; terrace 5.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,534.98) = 53,234.58 OMR total; delivery 3.5"
E26-D102,E26-D102,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,50500.1,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor First; terrace 5.0 sqm; view Inner Court Low; position Middle; gross price + 5% (2,525.01) = 53,025.11 OMR total; delivery 3.5"
E26-D115,E26-D115,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,50500.1,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor First; view Inner Court High; gross price + 5% (2,525.01) = 53,025.11 OMR total; delivery 3.5"
E26-D501,E26-D501,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,48125.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Fifth; terrace 5.0 sqm; view Inner Court High; position Middle; gross price + 5% (2,406.25) = 50,531.25 OMR total; delivery 3.5"
E26-D503,E26-D503,Wadi Zaha,Al Ahly Sabbour,Studio,0,,52.0,48125.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor Fifth; view Inner Court High; position Middle; gross price + 5% (2,406.25) = 50,531.25 OMR total; delivery 3.5"
UNMATCHED-007,UNMATCHED-007,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+1 BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); +1 maid room (sheet beds '3+1'); delivery 5.6.2026; sheet type 'Garden Row Homes' mapped to townhouse
UNMATCHED-008,UNMATCHED-008,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+1 BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); +1 maid room (sheet beds '3+1'); delivery 5.6.2026; sheet type 'Garden Row Homes' mapped to townhouse
UNMATCHED-009,UNMATCHED-009,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+! BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,"no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); position middle; sheet beds '3+!' — typo, assumed 3+1 maid room; delivery 5.6.2026; sheet type 'Garden Row Homes' mapped to townhouse"
UNMATCHED-010,UNMATCHED-010,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+! BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,"no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); position middle; sheet beds '3+!' — typo, assumed 3+1 maid room; delivery 5.6.2026; sheet type 'Garden Row Homes' mapped to townhouse"
UNMATCHED-011,UNMATCHED-011,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+1 BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); +1 maid room (sheet beds '3+1'); delivery 5.6.2026; sheet type 'Garden Row Homes' mapped to townhouse
UNMATCHED-012,UNMATCHED-012,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+1 BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); +1 maid room (sheet beds '3+1'); sheet type 'Garden Row Homes' mapped to townhouse
UNMATCHED-013,UNMATCHED-013,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+! BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,"no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); position middle; sheet beds '3+!' — typo, assumed 3+1 maid room; sheet type 'Garden Row Homes' mapped to townhouse"
UNMATCHED-014,UNMATCHED-014,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+! BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,"no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); position middle; sheet beds '3+!' — typo, assumed 3+1 maid room; sheet type 'Garden Row Homes' mapped to townhouse"
UNMATCHED-015,UNMATCHED-015,Wadi Zaha,Al Ahly Sabbour,Garden Row Homes 3+! BR,3,,225.0,149500.0,hold,true,availability_phase3_garden,"no unit code; Garden Row Homes — Wadi Zaha phase 3 (heading in availability tab); position middle; sheet beds '3+!' — typo, assumed 3+1 maid room; sheet type 'Garden Row Homes' mapped to townhouse"
